Date,AAPL,AMZN,GS,JNJ,JPM,MSFT,NVDA,UNH,WMT,XOM
2019-02-20,41.15472412109375,81.1050033569336,170.47496032714844,113.54598999023438,87.99113464355469,101.03697967529297,3.9312119483947754,243.47332763671875,30.11932945251465,58.38966369628906
2019-02-21,40.922672271728516,80.97200012207031,168.5521697998047,112.77156066894531,87.8079833984375,103.16804504394531,3.8622825145721436,240.66371154785156,29.97156524658203,57.86174774169922
2019-02-22,41.37960433959961,81.5780029296875,168.24310302734375,113.75418853759766,87.41668701171875,104.63902282714844,3.9470808506011963,241.3052215576172,30.019821166992188,58.30787658691406
2019-02-25,41.68102264404297,81.6500015258789,170.51780700683594,114.1733169555664,88.3324966430664,105.22366333007812,3.934683322906494,239.0376739501953,29.890148162841797,58.367347717285156
2019-02-26,41.704952239990234,81.81999969482422,170.732421875,114.09786987304688,87.65814208984375,105.94974517822266,3.895259380340576,237.57412719726562,29.760478973388672,58.4863166809082
2019-02-27,41.83414077758789,82.05449676513672,170.732421875,113.89667510986328,87.54989624023438,105.77057647705078,3.8533570766448975,225.92041015625,29.58557891845703,59.08858108520508
2019-02-28,41.42265701293945,81.99150085449219,169.52586364746094,114.54214477539062,86.88385772705078,105.6385726928711,3.828784465789795,218.8197784423828,29.850940704345703,58.76143264770508
2019-03-01,41.858055114746094,83.58650207519531,170.8186492919922,115.97563934326172,86.94216918945312,106.11001586914062,3.8831417560577393,222.37010192871094,29.531295776367188,59.482669830322266
2019-03-04,42.068572998046875,84.80850219726562,168.9053192138672,116.08458709716797,86.74232482910156,105.8554458618164,3.8913321495056152,213.21873474121094,29.50717544555664,59.71314239501953
2019-03-05,41.992027282714844,84.62149810791016,168.92251586914062,116.32769012451172,86.67572021484375,105.32740020751953,3.8848776817321777,218.10609436035156,29.65493392944336,59.62391662597656
2019-03-06,41.750404357910156,83.44750213623047,167.83663940429688,116.59593963623047,86.3510513305664,105.37454986572266,3.7739317417144775,215.9740753173828,29.630813598632812,58.947303771972656
2019-03-07,41.26716232299805,81.29750061035156,166.13877868652344,115.88343048095703,85.72663879394531,104.09212493896484,3.7046825885772705,213.83299255371094,29.386550903320312,59.60160827636719
2019-03-08,41.36524963378906,81.04000091552734,168.26756286621094,115.73249816894531,85.75994110107422,104.20528411865234,3.7389352321624756,215.1842498779297,29.428760528564453,58.746551513671875
2019-03-11,42.79823684692383,83.53099822998047,168.89666748046875,116.15164947509766,86.87554168701172,106.39291381835938,3.999549150466919,220.49830627441406,29.697158813476562,59.31907272338867
2019-03-12,43.27908706665039,83.65499877929688,169.4655303955078,116.6713638305664,86.61747741699219,107.13783264160156,4.033799171447754,222.9739990234375,29.663986206054688,59.482669830322266
2019-03-13,43.470462799072266,84.54049682617188,169.99986267089844,116.86417388916016,86.90885162353516,107.96765899658203,4.185203552246094,228.75051879882812,29.86300277709961,60.010562896728516
2019-03-14,43.953712463378906,84.31099700927734,170.18942260742188,115.6989974975586,87.69976043701172,108.05253601074219,4.109254837036133,229.67556762695312,29.778120040893555,59.80979919433594
2019-03-15,44.525474548339844,85.61799621582031,170.8703155517578,115.3469009399414,88.70713806152344,109.29720306396484,4.21474027633667,227.97972106933594,29.838756561279297,59.59419250488281
2019-03-18,44.980010986328125,87.10749816894531,174.4987030029297,114.98644256591797,89.23993682861328,110.86251068115234,4.193396091461182,231.24436950683594,30.214696884155273,60.285667419433594
2019-03-19,44.62356185913086,88.09249877929688,173.33522033691406,116.05108642578125,88.9152603149414,110.93795013427734,4.361180305480957,233.1759490966797,30.272300720214844,60.12953186035156
2019-03-20,45.01350784301758,89.8635025024414,167.47467041015625,115.0870361328125,87.0170669555664,110.81533813476562,4.328665733337402,227.16360473632812,29.905458450317383,60.46412658691406
2019-03-21,46.67136001586914,90.96299743652344,167.69869995117188,115.76605224609375,85.64339447021484,113.361328125,4.565450668334961,228.54200744628906,30.032787322998047,60.81356430053711
2019-03-22,45.70487594604492,88.2385025024414,162.85508728027344,114.76850891113281,83.05418395996094,110.37218475341797,4.405609130859375,224.0712890625,29.796310424804688,59.83954620361328
2019-03-25,45.152252197265625,88.71299743652344,162.46730041503906,114.51702117919922,82.36315155029297,110.94738006591797,4.313277244567871,223.86265563964844,29.76295280456543,59.42317199707031
2019-03-26,44.68575668334961,89.18800354003906,164.3461151123047,116.1600570678711,83.18739318847656,111.18309020996094,4.389971733093262,220.71595764160156,29.80843734741211,60.196441650390625
2019-03-27,45.08766174316406,88.28500366210938,163.77734375,116.26902770996094,82.90435028076172,110.1081314086914,4.380787372589111,219.1925048828125,29.471904754638672,59.73546600341797
2019-03-28,45.14747619628906,88.6709976196289,164.7684326171875,116.41991424560547,83.8450927734375,110.25902557373047,4.399403095245361,219.66403198242188,29.447656631469727,60.032867431640625
2019-03-29,45.441715240478516,89.0374984741211,165.46652221679688,117.18273162841797,84.27800750732422,111.21138763427734,4.456738471984863,224.22540283203125,29.56892204284668,60.077491760253906
2019-04-01,45.75033187866211,90.70950317382812,169.5603485107422,116.50373840332031,87.11698150634766,112.22977447509766,4.52424955368042,222.6656494140625,29.656843185424805,60.76897048950195
2019-04-02,46.4153938293457,90.6989974975586,170.21533203125,115.43910217285156,87.53327178955078,112.39008331298828,4.54211950302124,221.6409149169922,29.39004898071289,60.50872802734375
2019-04-03,46.73357009887695,91.03500366210938,173.11114501953125,114.98644256591797,87.70806884765625,113.1255874633789,4.681611061096191,222.9376983642578,29.46584701538086,60.15183639526367
2019-04-04,46.81490707397461,90.94300079345703,174.29185485839844,113.64521026611328,88.55537414550781,112.55037689208984,4.672676086425781,224.34329223632812,29.74477195739746,61.00690841674805
2019-04-05,47.12828826904297,91.86399841308594,174.421142578125,114.15656280517578,88.34566497802734,113.05012512207031,4.739442348480225,225.60382080078125,29.963054656982422,61.33403778076172
2019-04-08,47.869911193847656,92.49299621582031,174.55902099609375,114.1230239868164,88.63087463378906,113.08787536621094,4.760292053222656,225.57664489746094,30.084331512451172,61.71326446533203
2019-04-09,47.72636413574219,91.79199981689453,172.90431213378906,113.64521026611328,87.97652435302734,112.47494506835938,4.697497367858887,225.61288452148438,29.920610427856445,60.91767120361328
2019-04-10,47.99429702758789,92.36650085449219,174.93824768066406,113.65357971191406,88.3708267211914,113.3330307006836,4.767983913421631,223.11000061035156,30.196508407592773,60.64256286621094
2019-04-11,47.59479904174805,92.20349884033203,174.8090057373047,113.34341430664062,89.11744689941406,113.46505737304688,4.754086971282959,213.4884490966797,30.560319900512695,60.93253707885742
2019-04-12,47.575653076171875,92.15299987792969,179.1268310546875,113.98890686035156,93.29521942138672,114.04965209960938,4.716111183166504,202.4249725341797,30.790727615356445,60.166709899902344
2019-04-15,47.66177749633789,92.24349975585938,172.29241943359375,114.44156646728516,92.22982025146484,114.14397430419922,4.584315299987793,208.7547149658203,31.054492950439453,59.96595001220703
2019-04-16,47.666561126708984,93.1520004272461,173.9557342529297,115.6989974975586,93.20294189453125,113.87993621826172,4.671433448791504,200.37551879882812,31.206083297729492,60.3748893737793
2019-04-17,48.59477233886719,93.24099731445312,179.1785888671875,116.11811065673828,95.887451171875,114.82289123535156,4.648601531982422,196.6393585205078,31.275815963745117,60.5459098815918
2019-04-18,48.7694091796875,93.08450317382812,177.46353149414062,115.27986907958984,95.18276977539062,116.33161926269531,4.624027252197266,201.0919189453125,31.281879425048828,60.322845458984375
2019-04-22,48.9296989440918,94.3655014038086,176.33447265625,115.53968811035156,95.30022430419922,116.69934844970703,4.6778883934021,205.95257568359375,31.036300659179688,61.6389045715332
2019-04-23,49.63542175292969,96.1884994506836,175.93800354003906,117.27490234375,95.41765594482422,118.28352355957031,4.732491970062256,209.0993194580078,31.248523712158203,61.995792388916016
2019-04-24,49.55887222290039,95.0875015258789,172.83538818359375,116.68814849853516,95.25827026367188,117.8780517578125,4.744902610778809,208.89071655273438,31.387989044189453,60.79126739501953
2019-04-25,49.10912322998047,95.11250305175781,173.57652282714844,117.06539154052734,95.30859375,121.78186798095703,4.639169216156006,209.2897491455078,31.384958267211914,61.133296966552734
2019-04-26,48.87466812133789,97.53150177001953,175.02444458007812,117.68571472167969,96.03006744384766,122.4796142578125,4.420251846313477,214.92120361328125,30.78164291381836,59.84697341918945
2019-04-29,48.94884490966797,96.92150115966797,178.3339080810547,117.22463989257812,97.41427612304688,122.3664779663086,4.451029300689697,215.32933044433594,30.790727615356445,59.4603385925293
2019-04-30,48.006263732910156,96.32599639892578,177.47210693359375,118.36474609375,97.35556030273438,123.14912414550781,4.492480754852295,211.35733032226562,31.178791046142578,59.690853118896484
2019-05-01,50.36268615722656,95.57599639892578,176.44650268554688,118.99341583251953,96.6089096069336,120.58430480957031,4.479325294494629,210.3416748046875,30.73009490966797,58.493751525878906
2019-05-02,50.034934997558594,95.04100036621094,176.6705780029297,118.43174743652344,96.81867218017578,119.00956726074219,4.5468363761901855,210.79507446289062,30.66643714904785,57.46767807006836
2019-05-03,50.656944274902344,98.12300109863281,178.85107421875,119.04371643066406,97.41427612304688,121.54611206054688,4.542367458343506,210.3416748046875,30.948389053344727,57.60151290893555
2019-05-06,49.87465286254883,97.52749633789062,177.9116668701172,119.11077880859375,96.55020141601562,120.83889770507812,4.463936805725098,218.09518432617188,31.063594818115234,57.348724365234375
2019-05-07,48.53018569946289,96.05000305175781,174.63662719726562,117.33365631103516,94.9730453491211,118.35894012451172,4.29664945602417,215.8734130859375,30.7119083404541,57.04386520385742
2019-05-08,48.53974151611328,95.88849639892578,173.188720703125,117.18273162841797,94.46971130371094,118.34952545166016,4.316750526428223,216.8709259033203,30.40872573852539,57.13307189941406
2019-05-09,48.018226623535156,94.99349975585938,173.77474975585938,116.294189453125,94.3941879272461,118.340087890625,4.2241716384887695,215.80087280273438,30.33863067626953,57.08103942871094
2019-05-10,47.35300827026367,94.4990005493164,174.13671875,116.56242370605469,94.38580322265625,119.87710571289062,4.190168857574463,218.1767578125,31.06096839904785,57.577388763427734
2019-05-13,44.60087585449219,91.13400268554688,168.03485107421875,115.0115966796875,91.81873321533203,116.31273651123047,3.93278169631958,217.2336883544922,30.445297241210938,56.93815231323242
2019-05-14,45.30691146850586,92.00599670410156,169.16387939453125,114.69308471679688,92.54859161376953,117.61404418945312,4.021886348724365,214.40435791015625,30.567216873168945,57.01335525512695
2019-05-15,45.849666595458984,93.55750274658203,169.2672576904297,114.76850891113281,92.19625854492188,119.2702865600586,3.9608280658721924,214.08692932128906,30.44225311279297,57.434513092041016
2019-05-16,45.64794158935547,95.37850189208984,171.62876892089844,115.8582534790039,93.37908935546875,122.02442169189453,3.9759681224823,214.7307891845703,30.878101348876953,57.42698669433594
2019-05-17,45.38856506347656,93.44999694824219,170.15501403808594,116.19359588623047,92.92610168457031,121.21049499511719,3.8851261138916016,218.89317321777344,30.740951538085938,57.08857345581055
2019-05-20,43.96929168701172,92.94850158691406,169.99124145507812,116.0342788696289,93.41267395019531,119.45958709716797,3.7664856910705566,223.07374572753906,30.942102432250977,57.08103942871094
2019-05-21,44.81221389770508,92.8759994506836,171.60292053222656,115.7828140258789,93.73146057128906,120.1031494140625,3.8486409187316895,226.65574645996094,30.8201904296875,57.3442497253418
2019-05-22,43.89482879638672,92.98400115966797,168.5089111328125,116.31929779052734,92.96805572509766,120.83192443847656,3.7776548862457275,226.11167907714844,31.158506393432617,56.82533645629883
2019-05-23,43.145565032958984,90.77400207519531,165.44935607910156,117.18273162841797,91.13921356201172,119.4217300415039,3.656531572341919,223.53619384765625,31.04574203491211,55.49420166015625
2019-05-24,42.9798583984375,91.16400146484375,166.33700561523438,117.19117736816406,92.03684997558594,119.47850036621094,3.6026711463928223,224.5609588623047,31.292612075805664,55.72734069824219
2019-05-28,42.80215072631836,91.82150268554688,163.26881408691406,115.6888427734375,91.03857421875,119.40279388427734,3.5574984550476074,219.50982666015625,31.216415405273438,54.60679626464844
2019-05-29,42.5980224609375,90.95950317382812,162.80136108398438,110.84420776367188,90.78687286376953,118.24812316894531,3.483285665512085,219.81817626953125,31.124982833862305,54.26836395263672
2019-05-30,42.81896209716797,90.81600189208984,162.2126007080078,111.50255584716797,89.81375122070312,118.99581909179688,3.4566972255706787,220.81568908691406,31.146316528320312,54.12545394897461
2019-05-31,42.043277740478516,88.75350189208984,157.98785400390625,110.6922607421875,88.89095306396484,117.05561828613281,3.365999937057495,219.2740936279297,30.917720794677734,53.222999572753906
2019-06-03,41.61820602416992,84.6344985961914,158.59384155273438,110.93704223632812,89.31039428710938,113.42127227783203,3.324254035949707,214.52220153808594,31.076217651367188,54.057769775390625
2019-06-04,43.14076232910156,86.47799682617188,164.38558959960938,112.86984252929688,92.06202697753906,116.56348419189453,3.553358793258667,218.33096313476562,31.259092330932617,55.34378433227539
2019-06-05,43.837196350097656,86.92500305175781,163.1389617919922,113.41844940185547,92.38919067382812,119.09046936035156,3.510619640350342,220.15371704101562,31.825990676879883,54.88503646850586
2019-06-06,44.48080825805664,87.71800231933594,164.32501220703125,115.3596420288086,92.59054565429688,120.973876953125,3.5727405548095703,219.29222106933594,32.03628921508789,55.88527297973633
2019-06-07,45.66475296020508,90.20149993896484,164.32501220703125,116.9379653930664,91.57547760009766,124.36212921142578,3.615480422973633,223.7810516357422,32.32584762573242,56.088321685791016
2019-06-10,46.24831771850586,93.03150177001953,168.0563507080078,117.33467102050781,92.56539916992188,125.49785614013672,3.6882872581481934,225.0234375,32.770835876464844,56.33651351928711
2019-06-11,46.783851623535156,93.18499755859375,168.58444213867188,117.97611236572266,92.85059356689453,125.0246353149414,3.7459354400634766,222.96493530273438,32.898841857910156,56.283851623535156
2019-06-12,46.63494873046875,92.76599884033203,164.6800079345703,119.57971954345703,91.66773986816406,124.44734191894531,3.6328744888305664,221.72254943847656,33.16706085205078,55.6746826171875
2019-06-13,46.62535095214844,93.51499938964844,165.74481201171875,118.76103973388672,91.89424896240234,125.23282623291016,3.6840620040893555,222.13970947265625,33.11524963378906,56.16353225708008
2019-06-14,46.28675079345703,93.4834976196289,165.92665100097656,118.23776245117188,92.1291275024414,125.35588836669922,3.5941107273101807,223.4968719482422,33.24325942993164,55.91535568237305
2019-06-17,46.56291961669922,94.30149841308594,165.2080535888672,117.68912506103516,91.62579345703125,125.73446655273438,3.603801727294922,224.0433807373047,33.270687103271484,56.471885681152344
2019-06-18,47.65801239013672,95.06849670410156,168.8009033203125,118.35591888427734,92.87577819824219,127.92073059082031,3.798863410949707,223.79745483398438,33.4200325012207,56.960723876953125
2019-06-19,47.51871871948242,95.43949890136719,169.37225341796875,118.54159545898438,92.20465850830078,128.42234802246094,3.804827928543091,227.8871612548828,33.41088104248047,56.64485168457031
2019-06-20,47.90055465698242,95.90950012207031,169.42417907714844,120.02702331542969,92.43953704833984,129.61483764648438,3.829179048538208,225.67381286621094,33.62424087524414,57.61500549316406
2019-06-21,47.73725128173828,95.56500244140625,169.63201904296875,119.92576599121094,91.81034851074219,129.63381958007812,3.7710328102111816,229.79087829589844,33.87111282348633,58.42721176147461
2019-06-24,47.68922424316406,95.69499969482422,170.97386169433594,120.74449157714844,91.15599060058594,130.40042114257812,3.7933969497680664,227.38621520996094,33.90464401245117,57.870697021484375
2019-06-25,46.96636199951172,93.91349792480469,169.73583984375,121.74041748046875,90.4010009765625,126.28339385986328,3.76407527923584,225.58274841308594,33.746158599853516,57.35930252075195
2019-06-26,47.98221206665039,94.8915023803711,170.5583038330078,119.72322845458984,91.0050048828125,126.75664520263672,3.9573974609375,221.76626586914062,33.57548904418945,57.60746383666992
2019-06-27,47.96780776977539,95.21399688720703,172.5581817626953,118.7441635131836,91.30702209472656,126.96485137939453,4.056047439575195,224.38040161132812,33.55719757080078,57.020877838134766
2019-06-28,47.530723571777344,94.68150329589844,177.12924194335938,117.55408477783203,93.7901611328125,126.7850112915039,4.080896377563477,222.2581024169922,33.67605972290039,57.63005065917969
2019-07-01,48.402469635009766,96.1094970703125,179.08580017089844,117.62162780761719,95.36734771728516,128.4128875732422,4.129103660583496,221.0102081298828,33.715675354003906,57.577388763427734
2019-07-02,48.68583679199219,96.71549987792969,178.32391357421875,118.1871109008789,95.4679946899414,129.2646942138672,4.031198501586914,222.22164916992188,34.014381408691406,56.9456787109375
2019-07-03,49.08930206298828,96.94999694824219,178.3758544921875,119.96797943115234,95.31593322753906,130.09756469726562,4.044118404388428,223.35116577148438,34.233821868896484,57.487144470214844
2019-07-05,49.046085357666016,97.14550018310547,179.98619079589844,118.64291381835938,95.8819580078125,129.71896362304688,3.9815011024475098,224.9724578857422,34.13018798828125,57.25402069091797
2019-07-08,48.0350456237793,97.61599731445312,178.12484741210938,118.98052215576172,95.35816955566406,129.6243438720703,3.9064579010009766,225.7467041015625,34.35573959350586,57.51723861694336
2019-07-09,48.328033447265625,99.41500091552734,179.87356567382812,119.35184478759766,95.76371002197266,129.15110778808594,3.908942937850952,224.0707244873047,34.404510498046875,57.47964859008789
2019-07-10,48.805931091308594,100.87049865722656,178.31529235839844,119.18303680419922,95.48489379882812,130.46665954589844,3.9772775173187256,225.41880798339844,34.43497848510742,58.29184341430664
2019-07-11,48.45050811767578,100.05349731445312,182.9729461669922,118.25462341308594,96.3973388671875,130.9872283935547,4.131834983825684,237.87928771972656,34.72148132324219,58.33697509765625
2019-07-12,48.82273864746094,100.55000305175781,185.21519470214844,113.35092163085938,97.41114044189453,131.4603729248047,4.164883613586426,242.19676208496094,34.928733825683594,58.382102966308594
2019-07-15,49.28142547607422,101.04949951171875,183.17205810546875,113.69698333740234,96.2283706665039,131.4603729248047,4.156436920166016,242.25137329101562,35.04456329345703,57.968467712402344
2019-07-16,49.110931396484375,100.49500274658203,186.58303833007812,111.83171844482422,97.25911712646484,129.7379150390625,4.151715278625488,241.06732177734375,34.97749710083008,57.103599548339844
2019-07-17,48.83474349975586,99.60150146484375,184.66111755371094,111.29150390625,96.30440521240234,128.97129821777344,4.217065811157227,242.87986755371094,34.928733825683594,56.76517868041992
2019-07-18,49.389488220214844,98.8949966430664,185.71731567382812,111.46876525878906,96.87889862060547,129.1132354736328,4.2287445068359375,237.36927795410156,34.96531295776367,56.283851623535156
2019-07-19,48.65222930908203,98.22599792480469,184.85157775878906,109.9832992553711,95.92420959472656,129.30252075195312,4.185507297515869,233.7713165283203,34.715389251708984,56.396671295166016
2019-07-22,49.76413345336914,99.28150177001953,185.2671356201172,108.57379913330078,96.54096984863281,131.01564025878906,4.257073879241943,232.55990600585938,34.38622283935547,56.45682907104492
2019-07-23,50.15317153930664,99.72450256347656,189.96804809570312,108.74259185791016,98.30669403076172,131.82949829101562,4.36491584777832,232.2775421142578,34.163719177246094,56.68245315551758
2019-07-24,50.11235046386719,100.04049682617188,192.21896362304688,109.53595733642578,98.70376586914062,133.18296813964844,4.4394612312316895,228.743408203125,34.13628005981445,56.674922943115234
2019-07-25,49.71610641479492,98.69100189208984,190.44419860839844,110.66695404052734,97.75753784179688,132.6813201904297,4.308262348175049,226.53001403808594,34.20334243774414,56.35154724121094
2019-07-26,49.88901138305664,97.15249633789062,192.314208984375,110.3377914428711,98.18843078613281,133.76974487304688,4.350253582000732,230.39205932617188,34.44716262817383,56.26130676269531
2019-07-29,50.354896545410156,95.62249755859375,190.7385711669922,112.27057647705078,97.8758316040039,133.47633361816406,4.344043254852295,231.193603515625,34.21858215332031,56.659889221191406
2019-07-30,50.138771057128906,94.92649841308594,191.67356872558594,111.4771957397461,97.65614318847656,132.83279418945312,4.359697341918945,232.20469665527344,34.15457534790039,56.66740417480469
2019-07-31,51.16181182861328,93.33899688720703,190.57408142089844,109.90735626220703,98.00255584716797,128.97129821777344,4.192465782165527,226.8123779296875,33.642539978027344,55.92288589477539
2019-08-01,50.05471420288086,92.76599884033203,183.1893768310547,109.96643829345703,95.41731262207031,130.66543579101562,4.098040580749512,227.0309295654297,33.33773422241211,54.493980407714844
2019-08-02,48.99563980102539,91.16200256347656,181.25875854492188,110.62478637695312,95.40886688232422,129.5675048828125,4.005356788635254,227.75975036621094,33.343833923339844,53.96000289916992
2019-08-05,46.43083190917969,88.25650024414062,174.60128784179688,109.8567123413086,92.57017517089844,125.12874603271484,3.74692964553833,223.2144775390625,32.252689361572266,52.8544807434082
2019-08-06,47.30978012084961,89.3915023803711,178.3499298095703,110.37155151367188,93.29673767089844,127.47591400146484,3.785693645477295,226.1475067138672,32.694644927978516,53.36588668823242
2019-08-07,47.79969024658203,89.66999816894531,178.11619567871094,109.89889526367188,91.26911163330078,128.0343475341797,3.823960781097412,224.4805908203125,32.97807693481445,53.019927978515625
2019-08-08,48.85395050048828,91.64450073242188,179.20700073242188,111.13961791992188,92.81517791748047,131.45095825195312,3.932548999786377,225.54629516601562,33.23844909667969,54.433799743652344
2019-08-09,48.45137405395508,90.37899780273438,179.12042236328125,111.44342803955078,92.71377563476562,130.3341827392578,3.8311665058135986,226.46627807617188,32.858638763427734,53.27562713623047
2019-08-12,48.32843780517578,89.24600219726562,174.4627685546875,111.35060119628906,90.97340393066406,128.5170135498047,3.76332950592041,221.5203094482422,32.227684020996094,53.01675796508789
2019-08-13,50.375064849853516,91.21700286865234,176.7050018310547,112.60816955566406,92.37583923339844,131.17649841308594,3.877633810043335,227.00367736816406,32.89846420288086,53.671566009521484
2019-08-14,48.87564468383789,88.14800262451172,169.30296325683594,109.94109344482422,88.54022216796875,127.22618865966797,3.729038715362549,221.5203094482422,32.52784729003906,51.50917434692383
2019-08-15,48.632179260253906,88.80599975585938,169.83973693847656,110.17741394042969,88.878173828125,126.94132232666016,3.6967356204986572,222.4766845703125,34.51567077636719,51.204620361328125
2019-08-16,49.779640197753906,89.62850189208984,172.64476013183594,110.86952209472656,91.0072021484375,129.267822265625,3.9648525714874268,223.78834533691406,34.60756301879883,52.00408935546875
2019-08-19,50.70774459838867,90.80599975585938,175.0514678955078,111.6207046508789,91.82671356201172,131.43289184570312,4.243653774261475,222.89566040039062,34.85871505737305,52.87970733642578
